"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"FCX";"Basic Materials";"XLB";61,48;5,02;7;"WATCH";61,6;61,96;60,7;6;"WATCH";61,36;63,21;56,71;6;4;2;0,833;0,927;2,34;"S:4/6 BK:2/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:+";31,2;44,7;-22;-1,8;TRUE;1,16;2,8;"";TRUE;FALSE;"SKIP";FALSE;"RSI retraced";-1,02;"fails: stage2, RS<=bench";"20260722";89;NA;49,3;NA;47,2;55,3;80;NA;NA;69,7;-11,48;"FAIL";"Backwardation";"20260420 22:57";7;TRUE;FALSE;FALSE;""
"SCCO";"Basic Materials";"XLB";182,25;4,89;5;"WATCH";182,61;184,83;177,06;7;"TRADE";181,89;188,57;165,18;4;3;1;0,589;0,844;1,57;"S:3/6 BK:1/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";16,2;48,8;-6,2;-2,4;FALSE;0,72;5,3;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-3,11;"fails: stage2, RS<=bench";"20260424";0;NA;54,3;NA;55,5;59,9;78,1;NA;NA;84,5;-9,75;"PARTIAL";"Contango";"20260420 19:16";7;TRUE;TRUE;TRUE;""
"CLF";"Basic Materials";"XLB";9,09;5,49;6;"WATCH";9,11;9,41;8,37;6;"WATCH";9,07;9,6;7,76;5;4;1;0,538;0,847;1,14;"S:4/6 BK:1/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";23,7;47,2;-11,5;-4,3;TRUE;1,2;1,6;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-42,55;"fails: stage2, RS<=bench";"20260720";87;NA;63;NA;63,8;62,1;26,2;NA;NA;38,1;1,44;"PARTIAL";"Contango";"20260421 09:13";6;TRUE;TRUE;TRUE;""
"DOW";"Basic Materials";"XLB";38,53;5,1;5;"WATCH";38,61;35,69;45,9;5;"WATCH";38,45;36,41;43,56;4;3;1;0,587;1,038;1,47;"S:3/6 BK:1/4 | S1:+ S2:+ S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:+";20,9;51,8;-5,4;6,9;FALSE;1;-7,6;"";TRUE;FALSE;"SKIP";FALSE;"none";33,6;"fails: no pullback";"20260723";90;NA;52,2;NA;47,2;68,2;86,3;NA;NA;100;-26,71;"FAIL";"Backwardation";"20260420 22:52";6;TRUE;FALSE;FALSE;""
"ECL";"Basic Materials";"XLB";271,45;2,35;6;"WATCH";271,99;277,46;258,32;5;"WATCH";270,91;283,07;240,51;4;3;1;0,354;0,895;0,6;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";19,7;49,1;2,7;-3,1;TRUE;1,35;-3,8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-6,5;"fails: stage2, HH/HL, RS<=bench";"20260428";4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"NEM";"Basic Materials";"XLB";111,06;4,13;5;"WATCH";111,28;113,7;105,24;6;"WATCH";110,84;115,99;97,95;4;4;0;0,624;0,821;1,09;"S:4/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";17,6;47,4;-3,1;-3,3;TRUE;0,8;4,5;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-13,45;"fails: stage2, HH/HL, RS<=bench";"20260723";90;NA;51,7;NA;46,9;56,9;78,5;NA;NA;84,1;-9,56;"FAIL";"Backwardation";"20260420 23:21";6;TRUE;FALSE;FALSE;""
"LIN";"Basic Materials";"XLB";508,06;1,9;NA;"SKIP";NA;NA;NA;5;"SKIP";507,04;498,65;528,02;NA;NA;NA;NA;NA;NA;"";13,8;59,4;5,7;2,9;FALSE;0,68;-1,7;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260501";7;NA;26;NA;23,4;22,2;97,2;NA;NA;82,5;15,63;"FAIL";"Backwardation";"20260420 23:13";5;FALSE;FALSE;FALSE;""
"AMZN";"Communications";"XLC";255,08;2,52;9;"WATCH";255,59;215,27;356,39;2;"SKIP";254,57;219,62;341,95;7;4;3;1;0,959;0,85;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";40,2;76,4;0,2;17,3;TRUE;2,84;15,1;"";TRUE;FALSE;"SKIP";FALSE;"none";3,87;"fails: RSI, no pullback";"20260429";5;NA;39,8;NA;34,8;32,4;80,2;NA;NA;53,6;20,53;"FAIL";"Backwardation";"20260421 08:43";9;TRUE;FALSE;FALSE;""
"DIS";"Communications";"XLC";103,65;2,11;9;"WATCH";103,86;100,37;112,58;3;"SKIP";103,44;102,4;106,06;6;4;2;1;0,802;0,73;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";31,1;57,3;-6,5;2,2;TRUE;2,75;2,7;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-9,39;"fails: stage2, RS<=bench";"20260506";12;NA;35,7;NA;29,1;23,3;85,3;NA;NA;50,6;42,76;"FAIL";"Backwardation";"20260420 22:51";9;TRUE;FALSE;FALSE;""
"GOOG";"Communications";"XLC";337,75;2,21;9;"WATCH";338,43;304,87;422,32;2;"SKIP";337,07;311,03;402,2;7;5;2;1;0,915;0,75;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";37,6;67,3;-2,7;9,7;TRUE;1,72;11,3;"";TRUE;FALSE;"SKIP";FALSE;"none";0,05;"fails: no pullback";"20260429";5;NA;35,3;NA;32,7;28,5;68,3;NA;NA;33,1;21,28;"FAIL";"Backwardation";"20260420 23:00";9;TRUE;FALSE;FALSE;""
"TMUS";"Communications";"XLC";194,07;3,11;3;"SKIP";194,46;206,78;163,65;9;"SKIP";193,68;210,96;150,49;0;0;0;0,846;0,981;1,08;"S:0/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";26,4;41,4;0,1;-7,1;FALSE;0,74;-13,5;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";4;NA;35,2;NA;30,7;26,5;92,2;NA;NA;66,5;28,31;"FAIL";"Backwardation";"20260420 19:17";9;FALSE;FALSE;FALSE;""
"T";"Communications";"XLC";26,61;2,6;4;"SKIP";26,66;27,49;24,59;8;"SKIP";26,56;28,05;22,83;3;1;2;0,984;0,927;1,21;"S:1/6 BK:2/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:+";35,5;45,6;5,6;-4,2;FALSE;1,17;-13;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;29;NA;26,7;24,2;93;NA;NA;47,2;18,03;"FAIL";"Backwardation";"20260324 08:21";8;FALSE;FALSE;FALSE;""
"DG";"Consumer cyclical";"XLY";122,06;3,31;6;"WATCH";122,3;132,74;96,23;7;"TRADE";121,82;135,42;87,81;4;3;1;0,289;0,943;0,75;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";25,5;44,4;-2,2;-9;TRUE;1,28;-4,2;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-19,71;"fails: stage2, RS<=bench";NA;NA;NA;23,5;NA;23,7;32,4;76,7;NA;NA;90,2;-32,29;"PASS";"Contango";"20260420 22:50";8;TRUE;TRUE;TRUE;""
"TSLA";"Consumer cyclical";"XLY";373,72;4,06;5;"WATCH";374,47;384,24;350,04;7;"TRADE";372,97;392;325,4;2;0;2;0,905;1,101;1,34;"S:0/6 BK:2/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:+ BK3:- BK4:+";25,6;47,7;-8,5;-3,7;FALSE;1,59;-9,5;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-19,57;"fails: stage2, HH/HL, RS<=bench";NA;NA;NA;43,8;NA;NA;35,7;13,9;NA;NA;2,8;20,42;"FAIL";"NO DATA";"20260324 08:23";7;TRUE;FALSE;FALSE;""
"HD";"Consumer cyclical";"XLY";340,16;2,55;6;"WATCH";340,84;346,75;326,08;5;"WATCH";339,48;353,75;303,8;4;3;1;0,572;0,914;0,75;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";19,8;49,6;1,1;-2,9;TRUE;1,14;-4;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-14,15;"fails: stage2, RS<=bench";"20260519";25;NA;29,7;NA;28,3;32,4;89,5;NA;NA;88,8;-8,68;"PARTIAL";"Backwardation";"20260420 23:03";6;TRUE;TRUE;TRUE;""
"TGT";"Consumer non cyclical";"XLP";130,17;2,47;10;"SKIP";130,43;117,95;161,64;2;"SKIP";129,91;120,33;153,86;8;5;3;0,792;0,818;0,75;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";30,3;65,7;5,8;9,3;TRUE;1,76;9,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260520";26;NA;40,3;NA;34,9;27,1;65,5;NA;NA;23,8;39,71;"FAIL";"Backwardation";"20260421 08:39";10;FALSE;FALSE;FALSE;""
"BN";"Consumer non cyclical";"XLP";45,36;2,8;9;"SKIP";45,45;42,41;53,04;2;"SKIP";45,27;43,27;50,26;6;5;1;0,928;0,943;0,92;"S:5/6 BK:1/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:+ BK4:-";40,3;61,2;-7,9;5,9;TRUE;1,1;11,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;23,7;NA;21,8;21,2;83,9;NA;NA;56,6;11,07;"FAIL";"Backwardation";"20260420 22:37";9;FALSE;FALSE;FALSE;""
"CA.PA";"Consumer non cyclical";"XLP";16,44;1,91;9;"SKIP";16,47;15,62;18,6;3;"SKIP";16,41;15,94;17,58;8;5;3;0,833;0,853;1,28;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:+";21,9;56,4;-14,6;4,2;TRUE;1,51;4,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"KHC";"Consumer non cyclical";"XLP";21,97;2,46;3;"SKIP";22,01;22,87;19,87;9;"SKIP";21,93;23,33;18,4;2;2;0;0,541;0,87;0,82;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";20;42,5;-6;-4,9;FALSE;0,23;-0,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"LULU";"Consumer non cyclical";"XLP";141,66;5,09;3;"SKIP";141,94;164,47;85,62;9;"SKIP";141,38;167,79;75,33;2;1;1;0,613;0,986;4,58;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:+";20,5;31,5;-19,4;-14,7;FALSE;0,23;-13,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260604";41;NA;42,2;NA;49,5;43;43,8;NA;NA;51,4;-1,78;"PASS";"Contango";"20260420 23:14";9;FALSE;TRUE;FALSE;""
"WMT";"Consumer non cyclical";"XLP";132,03;2,04;9;"SKIP";132,29;124,46;151,87;2;"SKIP";131,77;126,98;143,73;8;5;3;0,771;0,796;0,97;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";17,4;65,2;15;5;TRUE;2,83;4,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260521";27;NA;30,4;NA;28,5;22,4;87,8;NA;NA;48,8;30,64;"FAIL";"Backwardation";"20260420 18:53";9;FALSE;FALSE;FALSE;""
"IBB";"Consumer non cyclical";"XLP";171,53;1,93;8;"SKIP";171,87;168,71;179,77;2;"SKIP";171,19;172,12;168,85;5;5;0;0,967;0,869;1,16;"S:5/6 BK:0/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";13,7;50,5;-7,5;0,7;TRUE;0,99;1,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;20,8;NA;22,9;22,7;24,9;NA;NA;76,1;-8,93;"PASS";"Contango";"20260420 23:04";8;FALSE;TRUE;FALSE;""
"KO";"Consumer non cyclical";"XLP";76,28;1,65;4;"SKIP";76,43;76,54;76,16;8;"SKIP";76,13;78,09;71,22;3;2;1;0,472;0,836;0,91;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:+ BK2:- BK3:- BK4:-";22,2;50,9;8,6;-1,3;FALSE;0,28;-1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";4;NA;20,5;NA;19,8;17,5;88,8;NA;NA;66,5;15,59;"FAIL";"Backwardation";"20260420 23:10";8;FALSE;FALSE;FALSE;""
"MO";"Consumer non cyclical";"XLP";67,15;2,06;8;"SKIP";67,28;65,93;70,67;3;"SKIP";67,02;67,26;66,4;8;6;2;0,556;0,912;0,91;"S:6/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:- BK3:+ BK4:-";19,7;57,5;13,7;0,8;TRUE;0,84;2,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"OR";"Consumer non cyclical";"XLP";40,04;4,58;8;"SKIP";40,12;40,38;39,47;3;"SKIP";39,96;41,2;36,87;6;5;1;0,646;0,824;0,86;"S:5/6 BK:1/4 | S1:- S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";17,3;50,5;-6,8;-1,8;TRUE;1,95;12,7;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;30,6;NA;26;30;94,6;NA;NA;79,9;2,14;"FAIL";"Backwardation";"20260420 23:29";8;FALSE;FALSE;FALSE;""
"GIS";"Consumer non cyclical";"XLP";35,47;2,35;4;"SKIP";35,54;39,56;25,5;7;"SKIP";35,4;40,36;23;3;3;0;0,337;0,922;0,86;"S:3/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";47,8;36,6;4,2;-11,2;TRUE;0,93;-4,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"KR";"Consumer non cyclical";"XLP";69,1;2,72;5;"SKIP";69,24;69,85;67,71;7;"SKIP";68,96;71,26;63,21;3;2;1;0,805;0,779;0,9;"S:2/6 BK:1/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";30,1;47,5;6,7;-2,1;FALSE;1,12;-4,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"PEP";"Consumer non cyclical";"XLP";155,7;2,05;4;"SKIP";156,01;157,5;152,29;7;"SKIP";155,39;160,68;142,16;2;2;0;0,45;0,962;0,95;"S:2/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";13,1;48,9;-5,9;-2,1;FALSE;0,33;0,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"PG";"Consumer non cyclical";"XLP";145,71;1,81;4;"SKIP";146;149,41;137,47;7;"SKIP";145,42;152,43;127,88;4;2;2;0,258;0,818;1,31;"S:2/6 BK:2/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:+ BK4:+";20,2;49,9;9,4;-3,5;FALSE;0,71;-1,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260424";0;NA;24,1;NA;22,3;18,8;89,7;NA;NA;68,1;24,58;"FAIL";"Backwardation";"20260420 19:10";7;FALSE;FALSE;FALSE;""
"CL";"Consumer non cyclical";"XLP";83,72;2,21;6;"SKIP";83,89;88,36;72,7;6;"SKIP";83,55;90,15;67,06;4;3;1;0,278;0,902;0,96;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";22,9;44,3;5,7;-6,2;TRUE;1,18;-4,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260501";7;NA;25,9;NA;23,8;22,8;89,1;NA;NA;73,4;12,99;"FAIL";"Backwardation";"20260421 09:12";6;FALSE;FALSE;FALSE;""
"NVO";"Consumer non cyclical";"XLP";38,52;3;5;"SKIP";38,6;39,13;37,26;6;"SKIP";38,44;39,92;34,74;3;3;0;1;0,794;0,77;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";22,4;46,9;-15,8;-2,5;TRUE;1,01;3,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;46,7;NA;44,2;33,6;57,6;NA;NA;0,8;32,86;"FAIL";"Backwardation";"20260420 23:27";6;FALSE;FALSE;FALSE;""
"PM";"Consumer non cyclical";"XLP";169,19;2,84;6;"SKIP";169,53;168,63;171,77;5;"SKIP";168,85;172,04;160,89;5;2;3;0,498;0,956;1,34;"S:2/6 BK:3/4 | S1:- S2:- S3:- S4:+ S5:+ S6:- | BK1:+ BK2:- BK3:+ BK4:+";37,2;58;21,6;-0,7;TRUE;1,01;-0,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;33,7;NA;29,6;27,6;88,5;NA;NA;63;19,91;"FAIL";"Backwardation";"20260420 19:11";6;FALSE;FALSE;FALSE;""
"SYY";"Consumer non cyclical";"XLP";75,81;2,57;5;"SKIP";75,96;80,99;63,4;6;"SKIP";75,66;82,62;58,25;2;1;1;0,666;1,432;0,62;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";31,5;46,1;7,5;-7,3;TRUE;1,55;-10,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"MDLZ";"Consumer non cyclical";"XLP";57,71;2,19;5;"SKIP";57,83;57,59;58,4;5;"SKIP";57,59;58,76;54,69;4;3;1;0,482;0,852;0,94;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:+ BK2:- BK3:- BK4:-";16,3;51,2;5,2;-0,8;TRUE;0,94;-1,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;5;FALSE;FALSE;FALSE;""
"BA";"Defence";"ITA";234,15;3,1;9;"SKIP";234,62;216,48;279,96;3;"SKIP";233,68;220,86;265,74;7;3;4;1;0,988;1,2;"S:3/6 BK:4/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";27,3;64,1;9,4;7,1;TRUE;2,62;20,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;36,2;NA;33,8;34,8;79,8;NA;NA;82,9;3,91;"FAIL";"Backwardation";"20260421 08:51";9;FALSE;FALSE;FALSE;""
"GD";"Defence";"ITA";318,71;2,36;3;"SKIP";319,35;344,31;256,94;9;"SKIP";318,07;351,27;235,09;0;0;0;0,798;1,021;1,19;"S:0/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";50,9;28,4;-9,9;-8,4;FALSE;0,25;-6,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"HII";"Defence";"ITA";370,14;3,42;3;"SKIP";370,88;406,53;281,76;9;"SKIP";369,4;414,74;256,05;2;2;0;0,529;0,847;1,04;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";33;35;-11,1;-9,9;FALSE;0,56;-5,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"LDOS";"Defence";"ITA";147,6;2,85;3;"SKIP";147,9;163,65;108,5;9;"SKIP";147,3;166,96;98,17;3;2;1;0,448;0,698;1,28;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";38,7;30,8;-10,7;-10,7;FALSE;0,3;-4,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"RTX";"Defence";"ITA";179,3;2,94;3;"SKIP";179,66;197,54;134,95;9;"SKIP";178,94;201,53;122,46;2;1;1;0,753;0,788;1,39;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";32,5;27,6;-17,2;-10,1;FALSE;0,19;-5,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";88;NA;33,6;NA;30,1;23,8;94,4;NA;NA;45,8;34,35;"FAIL";"Backwardation";"20260420 19:15";9;FALSE;FALSE;FALSE;""
"AVAV";"Defence";"ITA";201,91;6,68;7;"SKIP";202,31;213,17;175,16;4;"SKIP";201,51;217,48;161,57;5;4;1;0,372;0,65;0,94;"S:4/6 BK:1/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";19,7;50;-0,3;-6,2;TRUE;3,72;4,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260623";60;NA;69,3;NA;72;66,9;77,2;NA;NA;62,3;3,53;"FAIL";"Contango";"20260421 08:47";7;FALSE;FALSE;FALSE;""
"KTOS";"Defence";"ITA";65,52;7,69;3;"SKIP";65,65;81,36;26,38;7;"SKIP";65,39;83;21,35;2;2;0;0,473;0,9;1,01;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";19,3;36,2;-9,5;-20,3;FALSE;0,67;-15,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260507";13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"HWM";"Defence";"ITA";246,16;3,54;6;"SKIP";246,65;244,4;252,28;6;"SKIP";245,67;249,34;236,49;4;3;1;0,84;0,843;1,2;"S:3/6 BK:1/4 | S1:- S2:+ S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";22,9;50,6;-2,5;-0,3;FALSE;0,68;4,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260507";13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"SAIC";"Defence";"ITA";95,27;3,24;5;"SKIP";95,46;92,55;102,73;6;"SKIP";95,08;94,42;96,72;3;3;0;0,71;0,733;0,96;"S:3/6 BK:0/4 | S1:+ S2:- S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";10,9;49;0,1;1,9;FALSE;0,73;1,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260601";38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"TXT";"Defence";"ITA";90,37;2,35;5;"SKIP";90,55;92,18;86,47;6;"SKIP";90,19;94,04;80,55;3;3;0;0,502;0,752;1,09;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";18,3;48,1;0,5;-2,9;FALSE;0,44;2,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"HAL";"Energy";"XLE";39,65;3,58;10;"SKIP";39,73;36,2;48,56;3;"SKIP";39,57;36,93;46,18;6;3;3;0,737;0,988;0,91;"S:3/6 BK:3/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";20,2;61,2;6,1;8,4;FALSE;1,41;8,6;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260721";88;NA;41,8;NA;38,5;42,7;78,5;NA;NA;68,1;-2,01;"FAIL";"Backwardation";"20260420 23:01";10;FALSE;FALSE;FALSE;""
"SLB";"Energy";"XLE";54,74;3,27;10;"SKIP";54,85;49,7;67,72;2;"SKIP";54,63;50,71;64,44;10;6;4;0,558;0,862;1,3;"S:6/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:+";33,8;65,6;9,8;9;TRUE;1,81;11,4;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260424";0;NA;41,4;NA;40,2;37,9;93,3;NA;NA;81,3;8,9;"FAIL";"Backwardation";"20260325 21:14";10;FALSE;FALSE;FALSE;""
